brand_id,platform_id,title,caption_text,hashtags,like_count,view_count,comment_count,upload_date,content_url
2,2,다이소 건기식 쿠팡에서 산 물건들 - 찐 후기만 모았습니다,"가장 많이팔린 다이소 건기식 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cUbeIG 1위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 10,000원 링크 : https://link.coupang.com/a/cUbeIG 2위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 1단, 화이트 가격 : 9,500원 링크 : https://link.coupang.com/a/cUbeIH 3위 : 한미 오메가3맥스 30캡슐 EPA 눈영양제 눈건강 가격 : 32,400원 링크 : https://link.coupang.com/a/cUbeII 4위 : 건조망, 1개, 건조망(400x400) 가격 : 8,900원 링크 : https://link.coupang.com/a/cUbeIJ 5위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cUbeIK 6위 : KEMEI 싱크대 180도회전 행주 타월 수납 선반, 미니 다기능 물빼기 건조대 주방필수, 투명 화이트, 1개 가격 : 13,500원 링크 : https://link.coupang.com/a/cUbeIM 7위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cUbeIN 8위 : 미니건조기필터 세트 행사 대량 가격 : 9,800원 링크 : https://link.coupang.com/a/cUbeIQ ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍️ 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",,0,0,1,2025-10-01 05:34:57+00:00,https://www.youtube.com/watch?v=_YGGVpcWmvc
2,2,다이소 비타민 아무거나 고르면 안 되는 이유,최근 다이소는 건강기능식품(건기식) 형태의 영양제 라인업을 잇따라 내놓았습니다. 몇천원대의 가격으로 영양제의 접근성을 높인 건데요. 그러나 핵심은 가격이 아닌 표기된 성분과 함량입니다.,"#다이소,#영양제,#비추,#비추템,#팩트체크",22,2413,0,2026-02-04 09:00:01+00:00,https://www.youtube.com/watch?v=-npirZqu7QI
2,2,다이소 건기식 쿠팡에서 산 물건들 - 찐 후기만 모았습니다,"가장 많이팔린 다이소 건기식 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cTBgyq 1위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 10,000원 링크 : https://link.coupang.com/a/cTBgyq 2위 : 건조망, 1개, 건조망(400x400) 가격 : 8,900원 링크 : https://link.coupang.com/a/cTBgyt 3위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cTBgyu 4위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,560원 링크 : https://link.coupang.com/a/cTBgyv 5위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cTBgyw 6위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 19,300원 링크 : https://link.coupang.com/a/cTBgyx 7위 : 그린몬스터 맥스 밀크씨슬 10 3개월분 가격 : 6,900원 링크 : https://link.coupang.com/a/cTBgyy 8위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 10,000원 링크 : https://link.coupang.com/a/cTBgyz ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍️ 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",,0,0,1,2025-09-28 08:27:59+00:00,https://www.youtube.com/watch?v=LgYixZaX9ZQ
2,2,다이소 건기식만 제동? 식약처 대응 도마 위 #JTBC #Shorts,"식약처가 대웅제약이 다이소 등에서 판 체지방 감소 건강기능식품 ‘가르시니아’에 대해 제품 회수 조치를 내리자 판매사는 과도하고 이례적인 조치라며 반발하고 있습니다. 급성간염에 걸린 2명이 모두 술을 마신 상태에서 제품을 복용했는데 식약처가 이를 간과했다는 겁니다. 영상으로 만나보시죠. 📢 지금, 이슈의 현장을 실시간으로! ☞JTBC 모바일라이브 시청하기 https://www.youtube.com/@jtbc_news/streams ☞JTBC유튜브 구독하기 (https://www.youtube.com/user/JTBC10news) ☞JTBC유튜브 커뮤니티 (https://www.youtube.com/user/JTBC10news/community) 공식 페이지 https://news.jtbc.co.kr 페이스북 https://www.facebook.com/jtbcnews X(트위터) https://twitter.com/JTBC_news 인스타그램 https://www.instagram.com/jtbcnews ☏ 제보하기 https://news.jtbc.co.kr/report 방송사 : JTBC (https://jtbc.co.kr)",#JTBC뉴스,33,15398,2,2025-09-26 00:48:29+00:00,https://www.youtube.com/watch?v=QnNplFkYNpw
2,2,다이소 약사추천 영양제 top3 #다이소영양제 #다이소템 #다이소 #다이소꿀템,다이소 약사추천 영양제,,11,3075,1,2025-08-27 08:37:05+00:00,https://www.youtube.com/watch?v=rbdA7RdL5F4
2,2,"#협찬이지만 5,000원으로 건강 챙기기 좋은 다이소 영양제 추천 #다이소신상 #다이소추천템 #유한양행 #다이소영양제",,,7,2040,0,2026-04-18 01:53:32+00:00,https://www.youtube.com/watch?v=JuCqQ89FjIg
2,2,"한국 다이소에는 있는데, 일본 다이소에는 없는 아이템들이 있다라는 것을 아시나요? 일본 시니어들이 한국 오면 꼭사 간다는 다이소 아이템들를 공개합니다.","60대 이상 시니어라면 꼭 챙겨야 할 영양제 5가지! 비타민 D, 칼슘, 비타민 B12, 오메가-3, 마그네슘(또는 종합 미네랄). 최근에는 약국이 아니라도 생활용품 매장인 다이소에서도 비교적 저렴한 가격에 구할 수 있는 보충제들이 늘고 있다고 합니다. 단, 성분과 복용량, 개인의 건강 상태를 고려해 반드시 전문가 상담 후 복용하세요. 건강하게, 균형 있게 — 여러분의 인생 후반을 위한 작은 습관입니다.","#시니어영양제,#노년건강,#비타민D,#칼슘,#비타민B12,#오메가3,#마그네슘,#다이소건기식,#건강보충제,#별빛인생후반",0,0,0,2025-12-20 09:01:03+00:00,https://www.youtube.com/watch?v=bsqZQQZMkaI
2,2,다이소에 이뮨?!?!  💙맛부터 성분💙 까지 좋았던 다이소 자연관,💙다이소에서 극강의 가성비로 만나는 이뮨비타민💙 ✨ 자연관 위블리즈 이뮨 멀티비타민 미네랄 4병 ✨ ✨5000원 (4개입 / 개당 1250원!) 간단하게 멀티비타민을 채우기에도 좋은 액상형 이뮨비타민이 다이소에도 나왔대요! 제가 특히 맘에들었던 점은 맛과 제형!! 물 따로 준비하지 않아도 됩니다😊 https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=613602124&recmYn=N,"#제품제공,#613602124",63,10421,0,2025-08-20 11:20:49+00:00,https://www.youtube.com/watch?v=aMNNazupa1I
2,2,"다이소 '명품 영양제 조합', 안사면 진짜 손해입니다","​아직도 브랜드 값 다 내고 비싼 영양제 드세요? 절대 돈 낭비하지 마세요! 다이소에 대웅제약, CJ, 동국제약 같은 이름만 대면 다 아는 '제약사 정품' 영양제가 쫙 깔렸거든요. 모르면 여러분만 손해입니다! ​침침한 눈, 묵직한 속, 칙칙한 피부가 고민이신가요? 비싼 돈 쓰고 효과 못 보는 '호갱' 되지 마세요! 현직 약사들과 전문가들도 인정한 가성비 끝판왕 영양제 딱 3가지만 골랐습니다. ​이 명품 조합만 잘 챙겨도 60대가 30대 컨디션으로 회복되는 기적을 경험하실 거예요. 단돈 만 원대로 아침마다 달라지는 컨디션에 스스로 놀라실 겁니다! ​구독과 좋아요는 영상 제작에 큰 힘이 됩니다! 다이소 품절되기 전에 지금 바로 저장해 두고 다이소 가보세요! ​","#다이소영양제,#다이소꿀템,#다이소추천템,#가성비영양제,#영양제추천,#시니어건강,#노안예방,#눈영양제",633,70371,3,2026-03-24 09:18:48+00:00,https://www.youtube.com/watch?v=mE_She-kojQ
2,2,🔥약국보다 다이소? 먹기 너무 편해서 난리 난 갓성비 영양제 BEST 3,"🐒 총평 영양제 챙겨 먹기 귀찮은 사람 필독. 알약 공포증 있어도 맛있고 편하게 관리 가능한 꿀템만 모음. —— 1️⃣ 대웅제약 마시는 마그네슘 샷 (₩5,000) 품번 : 600000204 • 알약 대신 샷으로! 대웅제약에서 나온 믿고 먹는 신상 액상 마그네슘. • 비타500 같은 상큼한 맛이라 거부감 없이 맛있게 섭취 가능. • 물이 필요 없는 타입이라 언제 어디서나 간편하게 에너지 충전. ⸻ 2️⃣ 스키니랩 프레스팝 멀티비타민 (₩5,000) 품번 : 976195479(사과) / 976195494(포도) • 생수병에 끼우고 툭! 누르면 비타민 음료로 변신하는 아이디어 신상. • 탄산수에 섞으면 카페 음료 부럽지 않은 상큼 톡톡한 맛 완성. • 개별 포장으로 휴대성이 좋고, 마시는 타입이라 흡수와 편의성 모두 잡음. ⸻ 3️⃣ 씹어먹는 하루 구미 비타민 (₩5,000) 품번 :613602130(자몽맛)/ 613602131(레몬맛) • ""이게 영양제야, 젤리야?"" 알약 삼키기 힘든 분들을 위한 쫀득한 구미형. • 데스크에 두고 간식처럼 쏙쏙! 맛별(자몽맛/레몬맛)로 골라 먹는 재미. • 5천 원이라는 가격이 미안해질 정도의 짐승 용량과 퀄리티 보장.","#다이소추천템,#다이소영양제,#마그네슘샷,#비타민추천,#갓성비템,#건강관리,#shorts,#쇼츠",9,1754,0,2026-02-04 14:38:47+00:00,https://www.youtube.com/watch?v=-e4IQ1kYL1Y
2,2,다이소에 이게 있다구요? 의외로 몰라서 못사는 다이소 추천템 #다이소 #꿀템 #다이소살림템 #다이소 건기식 #다이소주방용품 #자연관,다이소에 이게 있다구요? 의외로 몰라서 못사는 꼭 사야하는 다이소 추천템 5가지 빠르게 소개해드릴께요. 1. 자연관 위블리즈 이뮨 멀티비타민&미네랄 https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=613602124&recmYn=N,,32,2630,0,2025-08-17 08:44:24+00:00,https://www.youtube.com/watch?v=WE_khzllZaA
2,2,다이소 3천원으로 변비약 말고 변비 해결하세요 #변비 #다이소 #영양제,다이소에 변비에 특화 된 영양제가 있어서 추천드리고자 합니다. 변비는 정말 빨리 해결해야 하는 문제입니다. 자세한 내용은 댓글 고정을 확인하세요!,"#다이소,#영양제,#변비",208,19944,12,2025-11-13 06:01:02+00:00,https://www.youtube.com/watch?v=gH34yrumpDo
2,2,다이소 영양제 순위표 1탄,궁금한 제품 남겨주세요!,,27,2902,2,2026-04-07 01:00:00+00:00,https://www.youtube.com/watch?v=VLJRiyD5Ppk
2,2,한 달 분에 3천 원? 5천 원? 💸 다이소 영양제 왜 이렇게 가격이 쌀까?,"한 달 분량에 단돈 3,000원? 가격표를 보고 혹시 '싼 게 비지떡 아닐까?' 걱정하셨나요? 🤔 다이소 초저가 영양제의 비밀은 나쁜 성분이 아니라, 바로 '함량 전략'에 있습니다! 💡 무조건 비싼 것보다는 내 상황과 목적에 맞는 가성비 선택이 중요합니다. 약사가 꼼꼼하게 분석한 다이소 영양제의 특징, 본편 영상에 싹 정리해 두었습니다! 지금 바로 내게 맞는 영양제 핏(Fit)을 확인해 보세요! 👇","#다이소영양제,#가성비건기식,#영양제리뷰,#최소유효량,#랜선약사,#건강관리,#영양제입문",19,2022,3,2026-04-06 09:00:45+00:00,https://www.youtube.com/watch?v=d1uPvHX01hY
2,2,약사pick 다이소 꿀템!!천원에 수납력이 미쳤어요!!!,"약사 pick 다이소 꿀템소개합니다. 📩 다이소 가는 친구에게 공유 필수! 엄청난 수납력과 컴팩트함이 진짜 최고예요!! 근데 무려 단돈 천원!! 진짜 다이소 짱이죠! 품명: 3단투명약통(8분할) 품번: 1047508 가격: 1000원 약사가 약통에 챙겨다니는 품목 ▶️위생템-멸균면봉, 알콜스왑, 밴드, 여드름 패치 ▶️영양제-오메가3, 항산화제, 마그네슘, 비타민B군 ▶️상비약- 소화제 진통제(아세트아미노펜&덱시부프로펜) 요렇게 항상 넣어 다녀요 영양제도 이렇게 챙겨다니면 까먹지 않고 잘 챙겨 먹을수 있어요! 소화가 안되거나 두통이 있을때를 대비해서 상비약도 이렇게 넣어 다닌답니다. ✅ 더 많은 꿀팁은 필요한 정보만 쏙쏙! 👉 쏙약사 구독! @ssok_yaksa","#다이소약통,#다이소추천템,#약사추천,#약사꿀템,#다이소꿀템,#휴대용약통,#여행약통,#미니약통,#약보관,#다이소",181,17622,8,2025-06-22 10:29:01+00:00,https://www.youtube.com/watch?v=qFb16zwO2f0
2,2,다이소 3000원 비타민이 약국을 뒤흔든 사건의 전말,약국에서 삼만 원에 팔리던 비타민이 다이소에서 삼천 원에 풀렸습니다. 약사들은 불매운동을 선언했고 공정거래위원회가 약사회를 조사하는 초유의 사태가 벌어졌습니다. 비타민 한 통이 촉발한 의약 영역 전쟁의 전말을 파헤칩니다.,"#다이소비타민,#약사불매운동,#건기식갈등,#약국위기,#공정위조사",25,2479,2,2026-04-14 14:45:11+00:00,https://www.youtube.com/watch?v=ZJcF_l09HFo
2,2,다이소 건기식 콜라겐 쿠팡 무조건 만족템 TOP10 - 편하고 유용해서 자주 써요,"가장 많이팔린 다이소 건기식 콜라겐 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cU2lPt 1위 : 경남제약 결콜라겐 플러스 가격 : 13,950원 링크 : https://link.coupang.com/a/cU2lPt 2위 : 건강앤 저분자 피쉬콜라겐 분말 가루 100% 1KG 500g 2팩, 2개, 500g 가격 : 41,790원 링크 : https://link.coupang.com/a/cU2lPv 3위 : 결콜라겐 경남제약 가격 : 14,740원 링크 : https://link.coupang.com/a/cU2lPw 4위 : 절대콜라겐 피부건조 | 탄력저하 | 주름고민 프랑스산 피쉬콜라겐펩타이드 가루 150g, 1개, 150g, 1개 가격 : 38,900원 링크 : https://link.coupang.com/a/cU2lPx 5위 : 경남제약 결콜라겐 플러스 가격 : 25,680원 링크 : https://link.coupang.com/a/cU2lPy 6위 : 저분자 콜라겐 석류 젤리 스틱 500달톤, 300g, 4개 가격 : 35,890원 링크 : https://link.coupang.com/a/cU2lPA 7위 : 경남제약 결콜라겐 플러스 가격 : 14,250원 링크 : https://link.coupang.com/a/cU2lPB 8위 : 결콜라겐 경남제약 가격 : 15,890원 링크 : https://link.coupang.com/a/cU2lPC 9위 : 네추럴라이즈 콜라겐에 쏙빠지다 가격 : 12,220원 링크 : https://link.coupang.com/a/cU2lPD 10위 : 콜라겐 복합체 - 2500 mg, 노화 방지, 주름 방지, 피부, 모발 및 손톱 건강을 지원하고 면역 건강을 향상시킵니다., 3개, 120정 가격 : 62,700원 링크 : https://link.coupang.com/a/cU2lPE ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍️ 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",,1,149,1,2025-10-06 12:34:14+00:00,https://www.youtube.com/watch?v=QVAEemZMMTQ
2,2,"다이소""이것""까지판다고? 천만인구반길소식나왔다!",,"#다이소,#건기식,#영양제,#반려동물,#보령,#건강기능식품,#반려견,#반려묘,#강아지,#고양이,#영양",3,355,0,2025-05-22 03:04:24+00:00,https://www.youtube.com/watch?v=baOZR3_dePA
2,2,다이소에서 '이것' 드셨나요? 지금 바로 반품하세요! #건강 #건강상식 #50대 #60대 #건강관리 #다이소 #다이소건기식,"생활 속 작은 변화로도 몸은 달라질 수 있습니다. 이 이야기는 경험과 생활 속 건강 상식에 가까운 이야기입니다. 우리가 함께 건강해지는 길, 함께 건강한 하루하루 만들어가요! ✅ 이 영상은 건강한 정보 전달을 목적으로 제작되었습니다. 다만 의학적 진료를 대신할 수는 없으며, 사람마다 체질과 건강 상태가 달라 결과도 다를 수 있습니다. 따라서 중요한 결정은 꼭 본인의 신중한 판단과 전문의 상담을 통해 이루어지길 권해드립니다.","#활기찬노후,#장수비결,#건강관리법,#노년건강,#건강관리법,#면역력강화,#기억력향상,#건강팁,#혈액순환,#면역력,#노인건강",2,780,0,2025-09-23 22:01:15+00:00,https://www.youtube.com/watch?v=wFYP8UmgB58
2,2,"다이소에서 부담없이! 오브맘 더채움 비오틴 하루구미｜30일분 5,000원","다이소에서 부담없이 만나는 하루 건강 습관! 오브맘 더채움 비오틴 하루구미를 소개합니다. 하루 1구미로 간편하게 챙기는 비오틴 구미! 복숭아맛 구미 타입이라 맛있고 간편하게 섭취할 수 있어요. ✔ 오브맘 더채움 비오틴 하루구미 ✔ 비오틴 1일 섭취량당 500㎍ ✔ 복숭아맛 ✔ 하루 1구미 ✔ 30일분 / 4g × 30개 ✔ 다이소 판매가 5,000원 탄수화물, 단백질, 지방 대사에 필요한 비오틴을 이제 다이소에서 부담없이 챙겨보세요. 다이소 추천템, 다이소 건강기능식품, 비오틴 구미를 찾고 있다면 오브맘 더채움 비오틴 하루구미를 확인해보세요. ※ 본 제품은 건강기능식품이며, 질병의 예방 및 치료를 위한 의약품이 아닙니다. ※ 섭취 전 제품 표시사항과 섭취 방법을 확인하세요.","#다이소,#다이소추천템,#다이소템,#오브맘,#더채움비오틴,#비오틴,#비오틴구미,#하루구미,#건강기능식품,#복숭아맛,#가성비템,#다이소건강템,#다이소쇼핑,#하루1구미,#5000원",4,1164,0,2026-05-14 10:33:01+00:00,https://www.youtube.com/watch?v=BrdFYo-Usw8
2,2,불매 뚫고 대박난 3000원 핫템 정체는?,"다이소가 단순한 생활용품점을 넘어, 이제 우리 건강까지 책임지는 '만능 플랫폼'으로 진화하고 있습니다. 불매운동 논란에도 불구하고, 국내 대표 제약사 동화약품과 손잡고 3000원짜리 건강기능식품을 출시하며 대박을 터뜨렸는데요! 소화제, 비타민, 영양제 등 필수 건기식을 이제 다이소에서 편의점처럼 쉽게 구매할 수 있는 '3000원 건기식 시대'가 열렸습니다. 과연 이 파격적인 행보가 헬스케어 시장에 어떤 변화를 가져올까요?","#건강,#다이소,#불매운동,#약국,#시니어",10,1617,0,2026-04-28 08:38:27+00:00,https://www.youtube.com/watch?v=rOVBwD9I_IA
2,2,"다이소vs올영vs약국, 영양제 22종 성분 전격 분석 (충격적 결과)","맛있기만 하면 안 됩니다! 냠박사입니다. 👨‍⚕️ 오늘은 여러분이 가장 궁금해하셨던 다이소 영양제부터 올리브영, 쿠팡, 그리고 약국 끝판왕까지! 시중의 종합비타민 22종을 성분표가 닳도록 분석해 봤습니다. ""다이소 꺼 싼데 먹어도 될까?"", ""여성용은 뭐가 다를까?"", ""비싼 오쏘몰이 정말 값어치를 할까?"" 광고비에 속고 마케팅에 속아 '호갱' 되셨던 분들, 오늘 영상 하나로 영양제 쇼핑 종결해 드립니다. 🕒 타임라인 00:00 다이소 vs 올영 vs 약국, 당신의 선택은? 01:08 다이소 5,000원의 행복? 아니면 돈 낭비? 01:42 다이소 종근당 vs 대웅제약 성분 비교 01:52 다이소 '자연관 이뮨'의 반전 02:18 올영·쿠팡 영양제의 실체: 광고인가 성분인가? 02:23 오쏘몰 이뮨, 2배 비싼 값 하나요? 03:29 ⚠️ 여성분들 주목! '여성용'보다 '남성용'을 사야 하는 이유 04:39 얼라이브 vs 센트룸: 가성비 끝판왕 결정전 05:21 젤리 영양제의 배신: 이건 사탕입니다 05:52 네이처메이드가 비타민 B군을 아낀 이유? 06:46 우리가 결국 약국으로 가야 하는 진짜 이유 07:43 흡수율 4배! 활성형 비타민 '벤포티아민'의 위력 09:52 [결론] 다이소·올영·쿠팡·약국, 플랫폼별 1위 영양제 10:11 냠박사 PICK 상황별 인생 영양제 여러분이 다이소에서 사 드시는 영양제는 무엇인가요? 댓글로 알려주세요!","#다이소영양제,#종합비타민추천,#올리브영영양제,#약국비타민,#냠박사",6,373,2,2026-04-24 22:21:34+00:00,https://www.youtube.com/watch?v=0xcdZhOT8L0
2,2,약사가 극찬한 다이소 건강템 3가지! 가성비 끝판왕 등장 #다이소건강템 #약사추천템 #가성비영양제,"약사가 추천한 다이소 건강템 3종, 알고 보면 진짜 꿀템! 가격은 착하지만 효과는 강력한 영양제들 하루 한 알로 피로 회복, 혈당 조절, 피부 탄력까지 챙겨보세요. 1. 대웅제약 마그네슘 30정 (품번: 600000128) 근육 건강 + 피로 회복 + 비타민D로 뼈 건강까지! 2. 대웅제약 바나바잎 추출물 30정 (품번: 600000131) 하루 한 알! 식후 혈당 걱정 덜어주는 스마트 루틴. 3. 코엔자임 Q10 30정 (품번: 600000144) 피부 탄력 + 에너지 충전 = 이 가격이면 무조건 쟁여야죠. 다이소몰에서 품번으로 검색 가능하며, 영상은 건강정보 제공을 위한 콘텐츠입니다. ※ 건강기능식품은 의약품이 아닙니다. 개인별 차이가 있을 수 있어요.",,242,30828,2,2025-05-23 09:00:49+00:00,https://www.youtube.com/watch?v=UYiQQ1znbw8
2,2,다이소에서 가장 인기있는 건강기능식품 인기 랭킹1위~15위🥬💊 #건강정보 #건강 #올바른정보 #건강습관 #생활꿀팁 #food # 건강기능식품 #다이소추천 #다이소 #다이소식품,다이소에서 가장 인기있는 건강기능식품 인기 랭킹1위~15위🥬💊 # 건강기능식품,"#건강정보,#건강,#올바른정보,#건강습관,#생활꿀팁,#food,#다이소추천,#다이소,#다이소식품",15,3069,0,2025-12-12 17:09:01+00:00,https://www.youtube.com/watch?v=mHyWlGk-zM8
2,2,"다이소 그 약 회수된 진짜 이유, 제품 탓이 아니라고요?.....#건강 #영양제 #비만 #운동 #다이소",,,14,1726,0,2025-12-11 08:45:04+00:00,https://www.youtube.com/watch?v=llUMd3wglH8
2,2,"이케아, 코스트코 같은 창고형 약국 인기, 소비자 ‘만족’ vs 약사 ‘우려’, 대체 왜? / 14F",쇼핑 카트를 끌며 제품을 고르는 사람들. 얼핏 보면 ‘코스트코’ 같은 창고형 매장을 떠올리게 하는데요. 지난달 경기도 성남시에 문을 연 한 ‘창고형 약국’이 큰 인기를 끌고 있습니다. 하지만 약사 업계에서는 저번 ‘다이소 건기식’ 때처럼 우려의 목소리가 나오고 있습니다. 14F 모바일 앱의 new 사원이 되어주세요! 14F 앱 다운로드하기 안드로이드 👉 https://bit.ly/3LbOCeZ iOS(아이폰) 👉 https://apple.co/3Lewotp,"#창고형약국,#코스트코,#다이소추천템",540,36622,197,2025-07-07 09:45:00+00:00,https://www.youtube.com/watch?v=1vtgLqjSJRc
2,2,먹기 쉬운 다이소영양제 5가지 추천👍 #다이소추천템 #다이소영양제 #shortvideo,,,5,436,0,2026-01-02 08:36:51+00:00,https://www.youtube.com/watch?v=0gyukiKquUE
2,2,돈 값하는 핵가성비 다이소 영양제 TOP4,,,1173,75862,6,2026-01-03 13:29:23+00:00,https://www.youtube.com/watch?v=kHZJXX-O_vs
2,2,다이소 가성비 영양제 5가지 #꿀팁 #주부꿀템 #살림초보 #주방꿀템 #정리꿀템 #꿀템 #주부추천템 #주부살림 #주부템 #욕실꿀템 #거실꿀템 #서재꿀템 #다이소 #캠핑용품 #커피용품,구독과 좋아요를 해주시면 더 많은 상품과 정보 알려드리겠습니다.,,5,1099,0,2025-12-31 20:15:01+00:00,https://www.youtube.com/watch?v=cvqNWfF2ZM0
2,2,다이소 가기전에 꼭보세요 약사들이 추천한 다이소 영양제.다이소 직원이 모아봤어요,,,8,2171,0,2026-03-07 07:34:40+00:00,https://www.youtube.com/watch?v=BuzPLUnkZdw
2,2,"""다이소에서 사먹었다가 급성 간염""…긴급 회수 조치 내려진 '건기식' 뭐길래?",,,0,135,0,2025-09-23 07:37:03+00:00,https://www.youtube.com/watch?v=GQDXTmT37Pc
2,2,다이소영양제 2천원 실화? 종근당 데일리와이즈 드디어 입점🔥,다이소에 드디어 종근당 건강기능식품 입점! 전국 매장에서 만날 수 있는 데일리와이즈 6종 직접 보고 왔어요✨ ✔ 대부분 2천원으로 부담 없이 시작 가능 ✔ 소포장으로 간편하게 챙겨다니기 GOOD 리스펙타 / 멀티비타민미네랄 / 밀크씨슬 오메가3 / 코엔자임Q10 / 혈당컷다이어트까지! 데일리와이즈 구미 7종도 함께 만나볼 수 있어요♡ 온라인에서도 구매 가능👇 https://www.daisomall.co.kr/ds/dsBrand/C212/00199,"#다이소영양제,#데일리와이즈,#다이소건기식",8,1798,0,2026-04-29 03:55:09+00:00,https://www.youtube.com/watch?v=hvbC-rsjoK8
2,2,#협찬 다이소건기식 추천템 종근당 데일리와이즈 6종,"다이소건기식 추천템 종근당 데일리와이즈 6종 다이소에 드디어! 종근당 건강기능식품이 입점됐어요. 전국 1,300개 매장에 입점된 종근당 건기식인데요. 데일리와이즈 건강기능식품 6종입니다. (리스펙타, 멀티비타민미네랄, 밀크씨슬, 오메가3, 코엔자임Q10, 혈당컷다이어트) 85년 전통의 제약명가 종근당은 2026년 한국소비자만족지수 건강기능식품부문 국민브랜드 1등을 수상했어요. 궁금했던 종근당 건기식을 2천원 착한가격으로 살 수 있어서 소량으로 먹어볼 수 있고, 부담없어 좋아요. 종근당 데일리와이즈는 오프라인 매장, 온라인 몰에서 모두 만날 수 있어요. ***** insta / nanas_anna mail / primemin22@naver.com 협찬 / https://www.daisomall.co.kr/ds/dsBrand/C212/00199",,6,726,1,2026-04-30 13:54:01+00:00,https://www.youtube.com/watch?v=nViImqP1fn8
2,2,딸이 사준 다이소영양제 리뷰 #다이소바나바 #바나바혈당영양제 #바나바당뇨,"다이소 영양제 가격이 매우 합리적이라 추천드립니다. 그러나 약이라 생각하지 마시고, 치료의 '보조수단' 정도로만 활용하세요. ^_^",,66,6069,6,2025-06-21 09:45:44+00:00,https://www.youtube.com/watch?v=0L-MiUCecpc
2,2,다이소건기식 종근당 영양제 6종 입점!,종근당 데일리와이즈 건강기능식품 6종 (리스펙타 / 멀티비타민미네랄 / 밀크씨슬 / 오메가3 / 코엔자임Q10 / 혈당컷다이어트) 가성비 다이소 건기식👍 https://www.daisomall.co.kr/ds/dsBrand/C212/00199,,2,572,0,2026-04-30 03:06:48+00:00,https://www.youtube.com/watch?v=g9XvJRJFQrA
2,2,다이소영양제 찾는다면? 종근당 데일리와이즈 2천원부터!,다이소영양제 찾는다면? 종근당 데일리와이즈 2천원부터! 바로가기: https://www.daisomall.co.kr/ds/dsBrand/C212/00199,"#다이소영양제,#다이소건기식,#데일리와이즈,#종근당이니까,#믿고먹는종근당,#종근당,#데일리와이즈,#건강기능식품,#다이소,#2천원,#종근당데일리와이즈,#다이소건강기능식품",0,1899,1,2026-04-30 07:49:44+00:00,https://www.youtube.com/watch?v=Wa33dDhR3PA
