comment_text,content_id,형태소,감정
,186,[],중립
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cUoYZ8 1위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cUoYZ8 2위 : KEMEI 싱크대 180도회전 행주 타월 수납 선반, 미니 다기능 물빼기 건조대 주방필수, 투명 화이트, 1개 가격 : 13,500원 링크 : https://link.coupang.com/a/cUoYZ9 3위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 10,000원 링크 : https://link.coupang.com/a/cUoY0a 4위 : 미니건조기필터 육번 초저가 대량 한정수량 가격 : 10,400원 링크 : https://link.coupang.com/a/cUoY0c 5위 : 한미 오메가3맥스 30캡슐 EPA 눈영양제 눈건강 가격 : 32,400원 링크 : https://link.coupang.com/a/cUoY0e 6위 : [세계필터] 미니 건조기필터 19매, 1개 가격 : 14,900원 링크 : https://link.coupang.com/a/cUoY0f 7위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 19,300원 링크 : https://link.coupang.com/a/cUoY0h 8위 : 미니건조기필터 구번 역대급 공장가격판매 한정수량 가격 : 8,800원 링크 : https://link.coupang.com/a/cUoY0i 9위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cUoY0k 10위 : 미니건조기필터 세트 행사 대량 가격 : 7,500원 링크 : https://link.coupang.com/a/cUoY0l ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",187,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '싱크대', '회전', '행주', '타월', '수납', '선반', '미니', '다기능', '건조대', '주방', '필수', '투명', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프리미엄', '가격', '링크', '미니', '건조기', '필터', '저가', '대량', '한정', '수량', '가격', '링크', '한미', '오메가', '맥스', '캡슐', '영양제', '건강', '가격', '링크', '세계', '필터', '미니', '건조기', '필터', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프리미엄', '가격', '링크', '미니', '건조기', '필터', '역대', '공장', '가격', '판매', '한정', '수량', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '미니', '건조기', '필터', '세트', '행사', '대량', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
쿠팡파트너스 활동의 일환으로 일정 수수료를 받을 수 있습니다😊,188,"['쿠팡', '파트너스', '활동', '일환', '일정', '수수료']",중립
,189,[],중립
,190,[],중립
"영상 속 다이소 건기식 판매 구매링크: https://link.coupang.com/a/cWgStO 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cWgStO 2위 : 깔끔타 공간활용 이불 빨래건조대 가격 : 10,900원 링크 : https://link.coupang.com/a/cWgStP 3위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cWgStQ 4위 : [세계필터] 미니 건조기필터 19매, 1개 가격 : 14,900원 링크 : https://link.coupang.com/a/cWgStR 5위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,320원 링크 : https://link.coupang.com/a/cWgStS 6위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 20,000원 링크 : https://link.coupang.com/a/cWgStT 7위 : 그린몬스터 맥스 밀크씨슬 10 3개월분 가격 : 6,900원 링크 : https://link.coupang.com/a/cWgStU 8위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cWgStW 9위 : 락토핏 코어 유산균 60p 가격 : 32,200원 링크 : https://link.coupang.com/a/cWgStX 10위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 10,000원 링크 : https://link.coupang.com/a/cWgStZ 감사합니다.",191,"['영상', '다이소', '판매', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '깔끔', '공간', '활용', '이불', '빨래', '건조대', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '세계', '필터', '미니', '건조기', '필터', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '그린', '몬스터', '맥스', '밀크', '개월', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '락토핏', '코어', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '감사']",중립
저도 요즘 기력이 좀 쇠한데 다이소 영양제로 몸 챙겨야겠어요!,192,"['요즘', '기력', '쇠하', '다이소', '영양제', '챙기']",중립
"영상 속 다이소 건기식 종류 구매링크: https://link.coupang.com/a/cXsWil 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cXsWil 2위 : ON US 식품 건조기 고추 야채 소형 과일 가정용 업소용 가격 : 129,000원 링크 : https://link.coupang.com/a/cXsWim 3위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 20,000원 링크 : https://link.coupang.com/a/cXsWin 4위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 2단, 화이트 가격 : 10,500원 링크 : https://link.coupang.com/a/cXsWio 5위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cXsWip 6위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 3단, 화이트 가격 : 11,500원 링크 : https://link.coupang.com/a/cXsWiq 7위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,470원 링크 : https://link.coupang.com/a/cXsWir 8위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cXsWis 9위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 10,000원 링크 : https://link.coupang.com/a/cXsWit 10위 : 자연그대로 식품 건조기 행잉 후크 회전식 육포 건조기 육포건조 과일건조 동시에 가능 업소용 가격 : 245,000원 링크 : https://link.coupang.com/a/cXsWiv 감사합니다.",193,"['영상', '다이소', '종류', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '식품', '건조기', '고추', '야채', '소형', '과일', '가정', '업소', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '자연', '식품', '건조기', '후크', '회전식', '육포', '건조기', '육포', '건조', '과일', '건조', '동시', '가능', '업소', '가격', '링크', '감사']",중립
"영상 속 다이소 건기식 구매링크: https://link.coupang.com/a/cXsmSY 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cXsmSY 2위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 20,000원 링크 : https://link.coupang.com/a/cXsmS0 3위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cXsmS1 4위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 3단, 화이트 가격 : 11,500원 링크 : https://link.coupang.com/a/cXsmS2 5위 : 유니스 고급형 다용도 접이식 생선 건조망, 1개, 3단, 화이트 가격 : 12,100원 링크 : https://link.coupang.com/a/cXsmS3 6위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,470원 링크 : https://link.coupang.com/a/cXsmS4 7위 : 신일 5단 식품건조기 스퀘어 SFD-200WJD, SFD-200WJD딥화이트 가격 : 49,800원 링크 : https://link.coupang.com/a/cXsmS5 8위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cXsmS6 9위 : 종근당 칼슘 앤 마그네슘 비타민D 아연 가격 : 25,080원 링크 : https://link.coupang.com/a/cXsmS8 10위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 10,000원 링크 : https://link.coupang.com/a/cXsmS9 감사합니다.",194,"['영상', '다이소', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '유니스', '고급', '다용도', '접이식', '생선', '건조', '화이트', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '식품', '건조기', '스퀘어', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '종근당', '칼슘', '마그네슘', '비타민', '아연', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '감사']",중립
https://link.inpock.co.kr/moneytree55315,195,[],중립
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cU1O3T 1위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cU1O3T 2위 : ON US 식품 건조기 고추 야채 소형 과일 가정용 업소용 가격 : 129,000원 링크 : https://link.coupang.com/a/cU1O3X 3위 : 한미 오메가3맥스 30캡슐 EPA 눈영양제 눈건강 가격 : 32,400원 링크 : https://link.coupang.com/a/cU1O30 4위 : 건조망, 1개, 건조망(400x400) 가격 : 8,900원 링크 : https://link.coupang.com/a/cU1O32 5위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 9,600원 링크 : https://link.coupang.com/a/cU1O33 6위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 3단, 화이트 가격 : 11,500원 링크 : https://link.coupang.com/a/cU1O34 7위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cU1O35 8위 : 신일 식품건조기 가정용 고추 야채 과일 음식 고구마말랭이 건조기, 신일 식품건조기 SFD-AR500KP 가격 : 198,000원 링크 : https://link.coupang.com/a/cU1O36 9위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,560원 링크 : https://link.coupang.com/a/cU1O37 10위 : [본사직영] 여에스더 초임계 알티지 오메가3 1020mg 국민영양 프로젝트 가격 : 29,700원 링크 : https://link.coupang.com/a/cU1O39 ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",196,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '식품', '건조기', '고추', '야채', '소형', '과일', '가정', '업소', '가격', '링크', '한미', '오메가', '맥스', '캡슐', '영양제', '건강', '가격', '링크', '건조', '건조', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '식품', '건조기', '가정', '고추', '야채', '과일', '음식', '고구마', '건조기', '식품', '건조기', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '본사', '직영', '여에스더', '초임', '알티', '오메가', '국민', '영양', '프로젝트', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
,197,[],중립
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cU6Xhx 1위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cU6Xhx 2위 : 체리닷컴 빨래 약초 만능 공간활용 벽접이식 건조대 망, 소형 화이트 가격 : 21,900원 링크 : https://link.coupang.com/a/cU6Xhy 3위 : 한미 오메가3맥스 30캡슐 EPA 눈영양제 눈건강 가격 : 32,400원 링크 : https://link.coupang.com/a/cU6XhA 4위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 9,600원 링크 : https://link.coupang.com/a/cU6XhC 5위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cU6XhE 6위 : 건조망, 1개, 건조망(400x400) 가격 : 8,900원 링크 : https://link.coupang.com/a/cU6XhG 7위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,560원 링크 : https://link.coupang.com/a/cU6XhH 8위 : 신일 식품건조기 가정용 고추 야채 과일 음식 고구마말랭이 건조기, 신일 식품건조기 SFD-AR500KP 가격 : 198,000원 링크 : https://link.coupang.com/a/cU6XhI 9위 : [본사직영] 여에스더 초임계 알티지 오메가3 1020mg 국민영양 프로젝트 가격 : 29,700원 링크 : https://link.coupang.com/a/cU6XhK 10위 : 주방 그릇 접시 수납대 식기 건조대 그릇 접시 아스팔트 선반 치물대 칼과 포크 상자 자동 배수, 블랙, 1개 가격 : 23,900원 링크 : https://link.coupang.com/a/cU6XhM ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",198,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '체리', '닷컴', '빨래', '약초', '만능', '공간', '활용', '접이식', '건조대', '소형', '화이트', '가격', '링크', '한미', '오메가', '맥스', '캡슐', '영양제', '건강', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '건조', '건조', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '식품', '건조기', '가정', '고추', '야채', '과일', '음식', '고구마', '건조기', '식품', '건조기', '가격', '링크', '본사', '직영', '여에스더', '초임', '알티', '오메가', '국민', '영양', '프로젝트', '가격', '링크', '주방', '그릇', '접시', '수납', '식기', '건조대', '그릇', '접시', '아스팔트', '선반', '포크', '상자', '자동', '배수', '블랙', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
건강을 위협하는 약사회는 해산하라,199,"['건강', '위협', '약사회', '해산']",중립
약사회는 뭐하는 집단인가 고물가를 부축이는놈들인가,199,"['약사회', '집단', '물가', '부축']",중립
남친 한테 “여보 다이소 건강보조 몇몇개는 철수 있대” 남친왈 약사들이 또 집단으로 랄지 떨어겠지 !!!! 뻔한거 집단 이기주의자들 의사 약사,199,"['남친', '다이소', '건강', '보조', '철수', '남친', '약사', '집단', '뻔하', '집단', '이기주의', '의사', '약사']",중립
무조건 제재가야지 민주주의 국가에서,199,"['조건', '제재', '민주주의', '국가']",중립
"[[ 싸다고 욕햇다간 맞아죽는다 ! ]] 5천원 치고 상당히 괸찮은 가성비 제품들을 초저가 비용으로 제공, 이나라 국민의 절대다수인 서민의 생필품 니드를 해결해주고잇는 곳이 바로 고마운 [다이소]! ..이처럼 고마운 다이소 제품들에대해 [싼게 비지떡] 이라는 말을 햇다가는, 다이소를 통해 ""거의모든"" 생필품 니드를 해결받고 잇는 절대다수 서민들로부터 쌍욕을 얻어먹고, 요샌 국회의원 당선되기도 힘들다 예컨데, 다이소에서 5천원에 구입할수 잇는 따스한 털장갑, 기모 스웨터가 명품족에겐 한낮 싸구려로 보일런지 모르지만, 혹독한 겨울을 이겨낼 고가품 구입이 쉽지않은 서민들에겐 이처럼 고마운것이 없으며, 한나라의 건강성 지표인 서민의 생활안정에 다이소가 한몫한다는 평은 상당한 정도로 기여도가 인정되며. 어디고 [다이소] 간판이 보이는 곳은 밝고 외진곳이 아니라는 인식이 잇어, 여행을 갓다 길을 잃어도 [다이소] 간판이 보이면 안심할 정도로 지방의 인구 소멸지역들의 경우 [다이소]부터 입점 시켜야 인구가 줄지 않는다는 발상이 나온데는, 2,30대의 90프로 이상 그리고 4,50대는 물론 노년층일수록 다이소에서 대다수 제품을 구입하고 잇는 것을 감안하면 결코 비웃을 일이 아닌듯.. 다이소의 시작은 천원샵류의 소규모 유통망 이엇지만, 2,30년전 천원 가치가 이제 5천원 이상임을 감안하면, 천원샵이나 저가품 매장이 아니라, 유통마진을 최소화한 [친 서민주의] 가성비 제품을 판매하는 전국적 유통망 이렇게 보면 되겟다.",199,"['욕하', '가성비', '제품', '저가', '비용', '제공', '나라', '국민', '절대', '다수', '서민', '생필품', '니드', '해결', '고맙', '다이소', '고맙', '다이소', '제품', '대하', '비지', '다이소', '통하', '생필품', '니드', '해결', '절대', '다수', '서민', '쌍욕', '얻어먹', '요새', '국회', '의원', '당선', '힘들', '다이소', '구입', '털장갑', '기모', '스웨터', '명품', '싸구려', '보이', '모르', '겨울', '이기', '고가품', '구입', '서민', '고맙', '나라', '건강', '지표', '서민', '생활', '안정', '다이소', '상당', '정도', '기여', '인정', '어디', '다이소', '간판', '보이', '외지', '아니', '인식', '여행', '다이소', '간판', '보이', '안심', '정도', '지방', '인구', '소멸', '지역', '경우', '다이소', '입점', '인구', '발상', '나오', '프로', '이상', '노년', '다이소', '대다수', '제품', '구입', '감안', '비웃', '아니', '다이소', '시작', '규모', '유통망', '가치', '이상', '감안', '저가', '매장', '아니', '유통', '마진', '최소', '서민', '가성비', '제품', '판매', '전국', '유통망', '이렇']",긍정
,200,[],중립
굿정보❤,201,['정보'],중립
함량이다름,202,"['함량', '다르']",중립
지금은. 안팔아요,202,['지금'],중립
,203,[],중립
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cVOseU 1위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cVOseU 2위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 1단, 화이트 가격 : 9,500원 링크 : https://link.coupang.com/a/cVOseW 3위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cVOseX 4위 : 건조망, 1개, 건조망(400x400) 가격 : 8,900원 링크 : https://link.coupang.com/a/cVOseZ 5위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cVOse3 6위 : [세계필터] 미니 건조기필터 19매, 1개 가격 : 14,900원 링크 : https://link.coupang.com/a/cVOse8 7위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,560원 링크 : https://link.coupang.com/a/cVOsfd 8위 : 그린몬스터 맥스 밀크씨슬 10 3개월분 가격 : 6,900원 링크 : https://link.coupang.com/a/cVOsfg 9위 : 락토핏 코어 유산균 60p 가격 : 32,200원 링크 : https://link.coupang.com/a/cVOsfi 10위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 10,000원 링크 : https://link.coupang.com/a/cVOsfj ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",204,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '조망', '건조', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '세계', '필터', '미니', '건조기', '필터', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '그린', '몬스터', '맥스', '밀크', '개월', '가격', '링크', '락토핏', '코어', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
,205,[],중립
"📌 다이소 혈당케어 유산균 복용 타이밍 정리 ✅ 언제 먹어야 효과 좋을까? → 식사 직후 10~30분 이내가 가장 좋음 ✅ 왜 식후가 좋을까? - 식후 혈당이 급격히 오르는 타이밍에 도움 - 혈당 스파이크 완화에 효과적 - 장내 환경 + 당 대사에 동시에 작용 ✅ 추천 복용 시간 ✔ 아침 식사 후 10~20분 ✔ 점심 식사 후 바로 ~ 30분 이내 (가장 추천) ✔ 저녁 식사 후 10~30분 ❌ 공복 복용은 비추천 - 혈당 변동이 적어 효과 체감 ↓ - 혈당 관리 목적이라면 식후가 핵심 ✨ 같이 하면 좋은 습관 - 식사 전 물 한 컵 - 식후 가벼운 산책 5~10분 - 단 음식, 탄산 줄이기 - 수분 충분히 섭취하기 📌 한 줄 요약 → 혈당케어 유산균은 “식후 타이밍”이 중요!",206,"['다이소', '혈당', '케어', '유산균', '복용', '타이밍', '정리', '효과', '식사', '직후', '이내', '식후', '식후', '혈당', '오르', '타이밍', '도움', '혈당', '스파이크', '완화', '효과', '환경', '대사', '동시', '작용', '추천', '복용', '시간', '아침', '식사', '점심', '식사', '이내', '추천', '저녁', '식사', '공복', '복용', '추천', '혈당', '변동', '효과', '체감', '혈당', '관리', '목적', '식후', '핵심', '습관', '식사', '식후', '가볍', '산책', '음식', '탄산', '줄이', '수분', '섭취', '요약', '혈당', '케어', '유산균', '식후', '타이밍', '중요']",긍정
꿀팁 ㄱㅅ,206,[],중립
,207,[],중립
,208,[],중립
,209,[],중립
